"feature","enrich_group","ef_lda","pvalue","padj","short_feature"
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__Capnocytophaga|s__Capnocytophaga_uncultured","Saliva",0.000431843494128521,1.95140251592566e-06,1.95140251592566e-06,"k__Bacteria|p__Bacteroidota|c__Bacteroid"
"k__Bacteria|p__Patescibacteria|c__Gracilibacteria|o__JGI_0000069-P22|f__JGI_0000069-P22","Saliva",0.000430909329774856,1.68644415248468e-10,1.68644415248468e-10,"k__Bacteria|p__Patescibacteria|c__Gracil"
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales","Saliva",0.000430641911065941,0.00233605118198774,0.00233605118198774,"k__Bacteria|p__Proteobacteria|c__Gammapr"
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_genomosp.","Saliva",0.000429481305422304,0.000339564230742518,0.000339564230742518,"k__Bacteria|p__Bacteroidota|c__Bacteroid"
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Neisseriaceae|g__Kingella","Saliva",0.000429475577760724,1.97398475687836e-16,1.97398475687836e-16,"k__Bacteria|p__Proteobacteria|c__Gammapr"
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Acidovorax|s__Acidovorax_unclassified","Saliva",0.000428717129518374,0.032257719010124,0.032257719010124,"k__Bacteria|p__Proteobacteria|c__Gammapr"
"k__Bacteria|p__Patescibacteria|c__Gracilibacteria|o__JGI_0000069-P22","Saliva",0.000428023034106631,1.68644415248468e-10,1.68644415248468e-10,"k__Bacteria|p__Patescibacteria|c__Gracil"
"k__Bacteria|p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Saccharimonadaceae|g__TM7x|s__TM7x_unclassified","Saliva",0.000427288168261364,0.000339564230742518,0.000339564230742518,"k__Bacteria|p__Patescibacteria|c__Saccha"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Peptostreptococcales-Tissierellales|f__Peptostreptococcales-Tissierellales|g__Parvimonas|s__Parvimonas_unclassified","Saliva",0.000425909183151071,0.00446154467720047,0.00446154467720047,"k__Bacteria|p__Firmicutes|c__Clostridia|"
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Neisseriaceae|g__Neisseria|s__Neisseria_unidentified","Saliva",0.000424216126133333,0.0165286618132756,0.0165286618132756,"k__Bacteria|p__Proteobacteria|c__Gammapr"
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales-Selenomonadales|f__Selenomonadaceae|g__Selenomonas|s__Selenomonas_unclassifiedtigena","Saliva",0.000424170170635203,5.20556760757735e-12,5.20556760757735e-12,"k__Bacteria|p__Firmicutes|c__Negativicut"
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Neisseriaceae|g__Alysiella|s__Alysiella_uncultured","Saliva",0.000423374066912538,0.0165286618132756,0.0165286618132756,"k__Bacteria|p__Proteobacteria|c__Gammapr"
"k__Bacteria|p__Synergistota|c__Synergistia","Saliva",0.000423123162956725,0.0310891780793561,0.0310891780793561,"k__Bacteria|p__Synergistota|c__Synergist"
"k__Bacteria|p__Bdellovibrionota|c__Oligoflexia|o__0319-6G20|f__0319-6G20|g__0319-6G20","Saliva",0.000422477010066706,0.00446154467720047,0.00446154467720047,"k__Bacteria|p__Bdellovibrionota|c__Oligo"
"k__Bacteria|p__Actinobacteriota|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae|g__Pseudopropionibacterium","Saliva",0.000421083856958343,0.000178771255875526,0.000178771255875526,"k__Bacteria|p__Actinobacteriota|c__Actin"
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_oulorum","Saliva",0.000420613979670672,1.48234668333417e-13,1.48234668333417e-13,"k__Bacteria|p__Bacteroidota|c__Bacteroid"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Defluviitaleaceae|g__Defluviitaleaceae_UCG-011|s__Defluviitaleaceae_UCG-011_Lachnospiraceae_bacterium","Saliva",0.000418067012293499,0.00855845577642375,0.00855845577642375,"k__Bacteria|p__Firmicutes|c__Clostridia|"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Peptostreptococcales-Tissierellales|f__Peptostreptococcaceae|g__Peptoanaerobacter|s__Peptoanaerobacter_stomatis","Saliva",0.000418020353968777,0.0165286618132756,0.0165286618132756,"k__Bacteria|p__Firmicutes|c__Clostridia|"
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Paludibacteraceae|g__F0058","Saliva",0.000417898626812407,1.4184437315056e-07,1.4184437315056e-07,"k__Bacteria|p__Bacteroidota|c__Bacteroid"
"k__Bacteria|p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae|g__Streptobacillus|s__Streptobacillus_uncultured","Saliva",0.000417608948298905,0.00855845577642375,0.00855845577642375,"k__Bacteria|p__Fusobacteriota|c__Fusobac"
"k__Bacteria|p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Saccharimonadales|g__Saccharimonadales|s__Saccharimonadales_Saccharimonadales_unclassified","Saliva",0.000416993960262814,0.00446154467720047,0.00446154467720047,"k__Bacteria|p__Patescibacteria|c__Saccha"
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Pasteurellaceae_unclassified","Saliva",0.000416249530745486,0.00233605118198774,0.00233605118198774,"k__Bacteria|p__Proteobacteria|c__Gammapr"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Lachnoanaerobaculum|s__Lachnoanaerobaculum_unclassified","Saliva",0.000415291203756025,0.000339564230742518,0.000339564230742518,"k__Bacteria|p__Firmicutes|c__Clostridia|"
"k__Bacteria|p__Actinobacteriota|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__F0332","Saliva",0.000415236820546604,0.00233605118198774,0.00233605118198774,"k__Bacteria|p__Actinobacteriota|c__Actin"
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Coregonus_clupeaformis","Saliva",0.000414526069570206,0.0191975463685174,0.0191975463685174,"k__Bacteria|p__Firmicutes|c__Bacilli|o__"
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Paludibacteraceae|g__F0058|s__F0058_uncultured","Saliva",0.000413965054331463,5.28497333878025e-07,5.28497333878025e-07,"k__Bacteria|p__Bacteroidota|c__Bacteroid"
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_marshii","Saliva",0.000413765737769818,0.00446154467720047,0.00446154467720047,"k__Bacteria|p__Bacteroidota|c__Bacteroid"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Peptostreptococcales-Tissierellales|f__Anaerovoracaceae|g__[Eubacterium]_nodatum_group|s__[Eubacterium]_nodatum_group_unclassified","Saliva",0.000413358101590416,0.000339564230742518,0.000339564230742518,"k__Bacteria|p__Firmicutes|c__Clostridia|"
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Tannerella","Saliva",0.000411812305961413,0.00282017112391116,0.00282017112391116,"k__Bacteria|p__Bacteroidota|c__Bacteroid"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Peptostreptococcales-Tissierellales|f__Peptostreptococcaceae|g__Peptostreptococcus|s__Peptostreptococcus_uncultured","Saliva",0.000408568735805764,7.14725297659245e-06,7.14725297659245e-06,"k__Bacteria|p__Firmicutes|c__Clostridia|"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Peptostreptococcales-Tissierellales|f__Peptostreptococcaceae|g__[Eubacterium]_yurii_group|s__[Eubacterium]_yurii_group_uncultured","Saliva",0.000408049588578823,2.59991630232175e-05,2.59991630232175e-05,"k__Bacteria|p__Firmicutes|c__Clostridia|"
"k__Bacteria|p__Campilobacterota|c__Campylobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_rectus","Saliva",0.000405725722188666,0.0165286618132756,0.0165286618132756,"k__Bacteria|p__Campilobacterota|c__Campy"
"k__Bacteria|p__Patescibacteria|c__Gracilibacteria|o__JGI_0000069-P22|f__JGI_0000069-P22|g__JGI_0000069-P22|s__Candidatus_Gracilibacteria","Saliva",0.00040506979553716,0.00233605118198774,0.00233605118198774,"k__Bacteria|p__Patescibacteria|c__Gracil"
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__Capnocytophaga|s__Capnocytophaga_haemolytica","Saliva",0.000404788179891621,0.032257719010124,0.032257719010124,"k__Bacteria|p__Bacteroidota|c__Bacteroid"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Peptostreptococcales-Tissierellales|f__Peptostreptococcaceae|g__Peptoanaerobacter","Saliva",0.000404450862827181,0.0165286618132756,0.0165286618132756,"k__Bacteria|p__Firmicutes|c__Clostridia|"
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__Capnocytophaga|s__Capnocytophaga_ochracea","Saliva",0.000404308833618027,1.31011199659416e-09,1.31011199659416e-09,"k__Bacteria|p__Bacteroidota|c__Bacteroid"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Peptostreptococcales-Tissierellales|f__Peptostreptococcaceae|g__Filifactor","Saliva",0.000403857523973849,0.00122657498449833,0.00122657498449833,"k__Bacteria|p__Firmicutes|c__Clostridia|"
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae","Saliva",0.000403699389505443,0.00446154467720047,0.00446154467720047,"k__Bacteria|p__Proteobacteria|c__Gammapr"
"k__Bacteria|p__Actinobacteriota|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_viscosus","Saliva",0.000401689965758891,0.032257719010124,0.032257719010124,"k__Bacteria|p__Actinobacteriota|c__Actin"
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_rubneri","Saliva",0.000400453312118517,0.00122657498449833,0.00122657498449833,"k__Bacteria|p__Firmicutes|c__Bacilli|o__"
"k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Beijerinckiaceae","Saliva",0.000399112464013767,0.0197721219746984,0.0197721219746984,"k__Bacteria|p__Proteobacteria|c__Alphapr"
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Metamycoplasma_orale","Saliva",0.00039910571851803,0.00855845577642375,0.00855845577642375,"k__Bacteria|p__Firmicutes|c__Bacilli|o__"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Peptostreptococcales-Tissierellales|f__Anaerovoracaceae|g__Amnipila","Saliva",0.000399065672873304,0.000339564230742518,0.000339564230742518,"k__Bacteria|p__Firmicutes|c__Clostridia|"
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_mutans","Saliva",0.000398973136513756,0.0165286618132756,0.0165286618132756,"k__Bacteria|p__Firmicutes|c__Bacilli|o__"
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales-Selenomonadales|f__Selenomonadaceae|g__Selenomonas|s__Selenomonas_artemidis","Saliva",0.000398200300986948,7.14725297659245e-06,7.14725297659245e-06,"k__Bacteria|p__Firmicutes|c__Negativicut"
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Aggregatibacter|s__Aggregatibacter_unclassified","Saliva",0.000392269265820071,7.14725297659245e-06,7.14725297659245e-06,"k__Bacteria|p__Proteobacteria|c__Gammapr"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Johnsonella","Saliva",0.000391707683881964,2.37866711957186e-06,2.37866711957186e-06,"k__Bacteria|p__Firmicutes|c__Clostridia|"
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Metamycoplasma_faucium","Saliva",0.000390997203741027,9.40890701033343e-05,9.40890701033343e-05,"k__Bacteria|p__Firmicutes|c__Bacilli|o__"
"k__Bacteria|p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae|g__Leptotrichia|s__Leptotrichia_goodfellowii","Saliva",0.00039032662672908,0.0165286618132756,0.0165286618132756,"k__Bacteria|p__Fusobacteriota|c__Fusobac"
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales-Selenomonadales|f__Selenomonadaceae|g__Selenomonadaceae_uncultured|s__Selenomonadaceae_uncultured_Mitsuokella_unclassified","Saliva",0.000386346854353777,0.00233605118198774,0.00233605118198774,"k__Bacteria|p__Firmicutes|c__Negativicut"
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Solobacterium|s__Solobacterium_uncultured","Saliva",0.000386092489538296,1.85212512186381e-15,1.85212512186381e-15,"k__Bacteria|p__Firmicutes|c__Bacilli|o__"
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Paludibacteraceae","Saliva",0.000385266067387963,1.4184437315056e-07,1.4184437315056e-07,"k__Bacteria|p__Bacteroidota|c__Bacteroid"
"k__Bacteria|p__Spirochaetota|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae|g__Treponema|s__Treponema_uncultured","Saliva",0.000383373493363268,1.95140251592566e-06,1.95140251592566e-06,"k__Bacteria|p__Spirochaetota|c__Spirocha"
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Neisseriaceae|g__Alysiella|s__Alysiella_unclassified","Saliva",0.000382999258019423,0.032257719010124,0.032257719010124,"k__Bacteria|p__Proteobacteria|c__Gammapr"
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_uncultured","Saliva",0.000382166359867596,0.00855845577642375,0.00855845577642375,"k__Bacteria|p__Firmicutes|c__Bacilli|o__"
"k__Bacteria|p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae|g__Streptobacillus","Saliva",0.000379265550567363,0.00855845577642375,0.00855845577642375,"k__Bacteria|p__Fusobacteriota|c__Fusobac"
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma","Saliva",0.000378168652467599,9.91538455739256e-09,9.91538455739256e-09,"k__Bacteria|p__Firmicutes|c__Bacilli|o__"
"k__Bacteria|p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Saccharimonadaceae|g__Candidatus_Saccharimonas|s__Candidatus_Saccharimonas_TM7_phylum","Saliva",0.000375711800617106,0.000645102068662529,0.000645102068662529,"k__Bacteria|p__Patescibacteria|c__Saccha"
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Neisseriaceae|g__Eikenella","Saliva",0.000373426221503519,1.93596777035718e-08,1.93596777035718e-08,"k__Bacteria|p__Proteobacteria|c__Gammapr"
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_gordonii","Saliva",0.000372483922881438,3.73810750088033e-06,3.73810750088033e-06,"k__Bacteria|p__Firmicutes|c__Bacilli|o__"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Peptostreptococcales-Tissierellales|f__Peptostreptococcales-Tissierellales|g__Parvimonas|s__Parvimonas_micra","Saliva",0.000371050184615281,0.032257719010124,0.032257719010124,"k__Bacteria|p__Firmicutes|c__Clostridia|"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Peptostreptococcales-Tissierellales|f__Peptostreptococcales-Tissierellales","Saliva",0.000369081562334368,1.09239958115377e-07,1.09239958115377e-07,"k__Bacteria|p__Firmicutes|c__Clostridia|"
"k__Bacteria|p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Saccharimonadaceae|g__TM7x|s__TM7x_TM7_phylum","Saliva",0.000359855261142018,0.00855845577642375,0.00855845577642375,"k__Bacteria|p__Patescibacteria|c__Saccha"
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Neisseriaceae|g__Kingella|s__Kingella_oralis","Saliva",0.000357852319785752,1.48234668333417e-13,1.48234668333417e-13,"k__Bacteria|p__Proteobacteria|c__Gammapr"
"k__Bacteria|p__Spirochaetota|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae|g__Treponema|s__Treponema_denticola","Saliva",0.000356351898583821,0.00855845577642375,0.00855845577642375,"k__Bacteria|p__Spirochaetota|c__Spirocha"
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Neisseriaceae|g__Alysiella","Saliva",0.000354032213464798,0.000645102068662529,0.000645102068662529,"k__Bacteria|p__Proteobacteria|c__Gammapr"
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_micans","Saliva",0.000349998307261037,0.0165286618132756,0.0165286618132756,"k__Bacteria|p__Bacteroidota|c__Bacteroid"
"k__Bacteria|p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_uncultured","Saliva",0.000347630012386262,0.0165286618132756,0.0165286618132756,"k__Bacteria|p__Fusobacteriota|c__Fusobac"
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Delftia","Saliva",0.000344001621922834,0.032257719010124,0.032257719010124,"k__Bacteria|p__Proteobacteria|c__Gammapr"
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae|g__Granulicatella","Saliva",0.000341561957573399,3.73810750088033e-06,3.73810750088033e-06,"k__Bacteria|p__Firmicutes|c__Bacilli|o__"
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__Capnocytophaga|s__Capnocytophaga_unclassified","Saliva",0.000340298260285136,9.91538455739256e-09,9.91538455739256e-09,"k__Bacteria|p__Bacteroidota|c__Bacteroid"
"k__Bacteria|p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_nucleatum","Saliva",0.000335171167759849,0.000645102068662529,0.000645102068662529,"k__Bacteria|p__Fusobacteriota|c__Fusobac"
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales-Selenomonadales|f__Veillonellaceae|g__Veillonella|s__Veillonella_uncultured","Saliva",0.000332209653777276,0.000645102068662529,0.000645102068662529,"k__Bacteria|p__Firmicutes|c__Negativicut"
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae","Stool",0.17247431113702,1.09991375993064e-67,1.09991375993064e-67,"k__Bacteria|p__Bacteroidota|c__Bacteroid"
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides","Stool",0.172412929406105,1.09991375993064e-67,1.09991375993064e-67,"k__Bacteria|p__Bacteroidota|c__Bacteroid"
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales","Stool",0.172161076195985,1.33955055443653e-55,1.33955055443653e-55,"k__Bacteria|p__Bacteroidota|c__Bacteroid"
"k__Bacteria|p__Bacteroidota","Stool",0.167467209952865,1.01985944328974e-54,1.01985944328974e-54,"k__Bacteria|p__Bacteroidota"
"k__Bacteria|p__Bacteroidota|c__Bacteroidia","Stool",0.167467209952865,1.01985944328974e-54,1.01985944328974e-54,"k__Bacteria|p__Bacteroidota|c__Bacteroid"
"k__Bacteria|p__Firmicutes|c__Clostridia","Stool",0.0803735088353428,1.64755005194694e-35,1.64755005194694e-35,"k__Bacteria|p__Firmicutes|c__Clostridia"
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_vulgatus","Stool",0.06582155601715,5.01712850934064e-41,5.01712850934064e-41,"k__Bacteria|p__Bacteroidota|c__Bacteroid"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Oscillospirales","Stool",0.058762227780379,6.93467272946975e-63,6.93467272946975e-63,"k__Bacteria|p__Firmicutes|c__Clostridia|"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae","Stool",0.0442783200870767,4.77700574420739e-61,4.77700574420739e-61,"k__Bacteria|p__Firmicutes|c__Clostridia|"
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_Bacteroides_unclassified","Stool",0.0326768336113575,3.73063188498218e-57,3.73063188498218e-57,"k__Bacteria|p__Bacteroidota|c__Bacteroid"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae","Stool",0.0270513202949999,2.2397503421831e-19,2.2397503421831e-19,"k__Bacteria|p__Firmicutes|c__Clostridia|"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales","Stool",0.0270302368708484,2.77488787094149e-19,2.77488787094149e-19,"k__Bacteria|p__Firmicutes|c__Clostridia|"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Faecalibacterium","Stool",0.0236740194936878,2.14112112567988e-51,2.14112112567988e-51,"k__Bacteria|p__Firmicutes|c__Clostridia|"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_unclassified","Stool",0.0230292147784595,6.36012929825697e-51,6.36012929825697e-51,"k__Bacteria|p__Firmicutes|c__Clostridia|"
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis","Stool",0.0209461235985536,8.6634858322541e-53,8.6634858322541e-53,"k__Bacteria|p__Bacteroidota|c__Bacteroid"
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae","Stool",0.0199949084711911,2.174235051922e-46,2.174235051922e-46,"k__Bacteria|p__Bacteroidota|c__Bacteroid"
